,canny_mean,canny_var,lapl_mean,lapl_var,image_mean,image_var,class,file_name,target_location
28,0.127916336,32.60230311,0.000422478,458.8571556,91.48626041,1610.325663,dust,ESP_012606_1510_RED.NOMAP.browse-Block-5.jpg,126061510
29,0.0,0.0,-0.001407623,36.61651604,139.4669714,396.4342347,dust,ESP_012609_1130_RED.NOMAP.browse-Block-1.jpg,126091130
30,0.0,0.0,7.06e-05,37.15810012,185.54766750000002,760.3520998,dust,ESP_012609_1130_RED.NOMAP.browse-Block-10.jpg,126091130
31,0.0,0.0,-2.3800000000000003e-05,36.23433971,149.03801059999998,431.31556320000004,dust,ESP_012609_1130_RED.NOMAP.browse-Block-11.jpg,126091130
32,0.0,0.0,-0.000666618,35.9211736,112.681179,494.61467319999997,dust,ESP_012609_1130_RED.NOMAP.browse-Block-12.jpg,126091130
33,0.0,0.0,0.00046730000000000003,34.91778352,123.8249416,437.0903262,dust,ESP_012609_1130_RED.NOMAP.browse-Block-13.jpg,126091130
34,0.0,0.0,-0.00048351300000000003,34.57746196,75.32680702,1459.445397,dust,ESP_012609_1130_RED.NOMAP.browse-Block-14.jpg,126091130
35,0.0,0.0,0.000476837,35.40616013,115.30784609999999,845.6694157,dust,ESP_012609_1130_RED.NOMAP.browse-Block-15.jpg,126091130
36,0.0,0.0,-0.00011634799999999999,34.39439772,56.47861481,578.681971,dust,ESP_012609_1130_RED.NOMAP.browse-Block-16.jpg,126091130
37,0.0,0.0,0.00028801,35.00582687,113.75915049999999,426.1166255,dust,ESP_012609_1130_RED.NOMAP.browse-Block-17.jpg,126091130
38,0.0,0.0,4.5799999999999995e-05,34.64561462,76.61197186,233.05840800000001,dust,ESP_012609_1130_RED.NOMAP.browse-Block-18.jpg,126091130
39,0.0,0.0,-0.00025628799999999997,41.39465409,139.0136881,162.6736093,dust,ESP_012609_1130_RED.NOMAP.browse-Block-19.jpg,126091130
40,0.0,0.0,-0.001656532,39.23496449,210.89358230000002,566.8608419,dust,ESP_012609_1130_RED.NOMAP.browse-Block-2.jpg,126091130
41,0.0,0.0,0.000142912,40.26737422,93.12242283,168.9291714,dust,ESP_012609_1130_RED.NOMAP.browse-Block-20.jpg,126091130
42,0.0,0.0,3.05e-05,36.04710388,121.87241270000001,676.4431588,dust,ESP_012609_1130_RED.NOMAP.browse-Block-3.jpg,126091130
43,0.0,0.0,2.57e-05,37.4670248,172.6545172,1399.194594,dust,ESP_012609_1130_RED.NOMAP.browse-Block-4.jpg,126091130
44,0.0,0.0,0.0005121230000000001,34.63119767,102.1731577,361.61631669999997,dust,ESP_012609_1130_RED.NOMAP.browse-Block-5.jpg,126091130
45,0.0,0.0,-0.00048828099999999997,36.27571464,146.3056965,765.3087446000001,dust,ESP_012609_1130_RED.NOMAP.browse-Block-6.jpg,126091130
46,0.003890991,0.9921876190000001,-6.48e-05,35.89584732,141.6635427,469.46963550000004,dust,ESP_012609_1130_RED.NOMAP.browse-Block-7.jpg,126091130
47,0.0,0.0,0.000371933,37.50135789,186.3242226,261.398807,dust,ESP_012609_1130_RED.NOMAP.browse-Block-8.jpg,126091130
48,0.0,0.0,-7.92e-05,36.01231098,165.77434350000001,144.87833559999999,dust,ESP_012609_1130_RED.NOMAP.browse-Block-9.jpg,126091130
49,0.598628049,152.2917969,-0.0012385669999999999,506.8950823,176.7072551,602.7331637999999,dust,ESP_012618_1090_RED.NOMAP.browse-Block-11.jpg,126181090
50,0.19430637399999998,49.5103703,-0.0008764269999999999,519.5756113,142.04794980000003,1861.964331,dust,ESP_012618_1090_RED.NOMAP.browse-Block-8.jpg,126181090
51,0.109190941,27.83176726,0.00065136,505.4565282,222.83056549999998,92.49571077,dust,ESP_012618_1090_RED.NOMAP.browse-Block-9.jpg,126181090
52,0.010457039,2.666435565,7.15e-05,206.4109087,57.35249043,490.30832860000004,dust,ESP_013159_1005_RED.NOMAP.browse-Block-7.jpg,131591005
53,0.02380907,6.070746009,0.000492569,21.94738066,211.59229900000003,212.2713799,dust,ESP_015923_2640_RED.NOMAP.browse-Block-10.jpg,159232640
54,0.062255859000000004,15.87136835,-0.0036726,22.56656538,140.49627780000003,644.3696322000001,dust,ESP_015923_2640_RED.NOMAP.browse-Block-2.jpg,159232640
55,0.00875473,2.2323795619999998,-0.00010395100000000001,17.04046916,60.69880962,75.4211185,dust,ESP_015923_2640_RED.NOMAP.browse-Block-3.jpg,159232640
56,0.013861656000000002,3.534530183,0.000290871,19.30723849,123.3986959,777.4587946,dust,ESP_015923_2640_RED.NOMAP.browse-Block-4.jpg,159232640
57,0.017266273000000002,4.402601618,-0.00015831,16.83967779,64.86560535,436.761728,dust,ESP_015923_2640_RED.NOMAP.browse-Block-5.jpg,159232640
58,0.359916687,91.64921517,-0.000449181,20.96695021,128.5549145,714.7380771,dust,ESP_015923_2640_RED.NOMAP.browse-Block-6.jpg,159232640
59,0.010213851999999999,2.604427919,-0.00034809099999999997,21.33723724,181.9583817,616.5925386,dust,ESP_015923_2640_RED.NOMAP.browse-Block-8.jpg,159232640
60,0.001702309,0.434085809,-0.000452042,57.40060977,76.89820099,435.0991836,dust,ESP_015924_2655_RED.NOMAP.browse-Block-1.jpg,159242655
61,0.0,0.0,-0.000174522,56.20724961,95.43679333,1451.358062,dust,ESP_015924_2655_RED.NOMAP.browse-Block-10.jpg,159242655
62,0.0,0.0,0.000504494,56.59863351,141.60677619999998,359.179452,dust,ESP_015924_2655_RED.NOMAP.browse-Block-11.jpg,159242655
63,0.0,0.0,-0.000317574,56.54691972,144.2921324,1207.143429,dust,ESP_015924_2655_RED.NOMAP.browse-Block-12.jpg,159242655
64,0.0,0.0,-0.000495911,56.56345534,142.56687069999998,291.90331560000004,dust,ESP_015924_2655_RED.NOMAP.browse-Block-13.jpg,159242655
65,0.0,0.0,0.000312805,57.60119619,169.0732899,652.9720456,dust,ESP_015924_2655_RED.NOMAP.browse-Block-14.jpg,159242655
66,0.0,0.0,-8.379999999999999e-05,67.763649,194.1041073,674.8564397000001,dust,ESP_015924_2655_RED.NOMAP.browse-Block-15.jpg,159242655
67,0.015062881,3.840807789,-4.95e-05,67.29966844,170.88405769999997,555.9783952,dust,ESP_015924_2655_RED.NOMAP.browse-Block-16.jpg,159242655
68,0.035991669,9.176580119,-0.0017251970000000001,56.11586559,67.82212829999999,1234.402758,dust,ESP_015924_2655_RED.NOMAP.browse-Block-2.jpg,159242655
69,0.0,0.0,0.000276566,55.76289169,76.59543419,781.7624911,dust,ESP_015924_2655_RED.NOMAP.browse-Block-3.jpg,159242655
70,0.0,0.0,-0.000511169,56.60744449999999,106.12934399999999,257.3923573,dust,ESP_015924_2655_RED.NOMAP.browse-Block-4.jpg,159242655
71,0.0,0.0,0.000219345,55.57104678,77.20197201,729.3147437999999,dust,ESP_015924_2655_RED.NOMAP.browse-Block-5.jpg,159242655
72,0.0,0.0,-0.000219345,56.52066226,117.3860188,511.32928200000003,dust,ESP_015924_2655_RED.NOMAP.browse-Block-6.jpg,159242655
73,0.0,0.0,-7.25e-05,55.86453056,54.89582443,616.7371238,dust,ESP_015924_2655_RED.NOMAP.browse-Block-7.jpg,159242655
74,0.0,0.0,-0.00101757,55.16715423,74.74284172,761.1280377,dust,ESP_015924_2655_RED.NOMAP.browse-Block-8.jpg,159242655
75,0.0,0.0,9.73e-05,56.08563994,111.7785101,1245.667746,dust,ESP_015924_2655_RED.NOMAP.browse-Block-9.jpg,159242655
76,0.005836487,1.488270074,0.000156403,19.25064657,42.71149921,534.7118713000001,dust,ESP_016435_1345_RED.NOMAP.browse-Block-1.jpg,164351345
77,0.0,0.0,6.68e-06,8.26749897,37.70472813,100.95099870000001,dust,ESP_016435_1345_RED.NOMAP.browse-Block-10.jpg,164351345
78,0.0,0.0,-0.000128746,11.71835612,67.56303787,377.4684345,dust,ESP_016435_1345_RED.NOMAP.browse-Block-11.jpg,164351345
79,0.005350113,1.36425017,-8.58e-05,11.97955512,43.94784355,241.27425919999996,dust,ESP_016435_1345_RED.NOMAP.browse-Block-12.jpg,164351345
80,0.0,0.0,-0.000351906,13.60727584,112.98528190000002,370.1463736,dust,ESP_016435_1345_RED.NOMAP.browse-Block-13.jpg,164351345
81,0.0,0.0,0.000139236,12.45097158,72.5595026,205.45282690000002,dust,ESP_016435_1345_RED.NOMAP.browse-Block-14.jpg,164351345
82,0.0,0.0,0.000102997,14.47215079,121.3812332,508.2397873,dust,ESP_016435_1345_RED.NOMAP.browse-Block-16.jpg,164351345
83,0.003890991,0.9921876190000001,-0.00028801,24.17880622,179.7367659,190.6663159,dust,ESP_016435_1345_RED.NOMAP.browse-Block-17.jpg,164351345
84,0.0,0.0,0.000174522,14.884831400000001,191.9272575,336.1997008,dust,ESP_016435_1345_RED.NOMAP.browse-Block-18.jpg,164351345
85,0.008025169,2.0463537869999997,-0.00023078900000000002,24.32847971,191.3953094,461.84869150000003,dust,ESP_016435_1345_RED.NOMAP.browse-Block-19.jpg,164351345
86,0.001702309,0.434085809,-0.00012207,16.52093695,58.684020999999994,228.517793,dust,ESP_016435_1345_RED.NOMAP.browse-Block-2.jpg,164351345
87,0.0,0.0,-0.000188828,13.48697087,194.9628525,438.96984580000003,dust,ESP_016435_1345_RED.NOMAP.browse-Block-20.jpg,164351345
88,0.0,0.0,-0.000180244,17.61426255,191.5677958,339.9898228,dust,ESP_016435_1345_RED.NOMAP.browse-Block-21.jpg,164351345
89,0.0,0.0,0.000213623,14.18946834,183.98407269999998,523.3188238,dust,ESP_016435_1345_RED.NOMAP.browse-Block-22.jpg,164351345
90,0.0,0.0,-0.00011253399999999999,13.44343566,210.5768929,479.2051051,dust,ESP_016435_1345_RED.NOMAP.browse-Block-23.jpg,164351345
91,0.002918243,0.744143553,-0.000152588,14.32979581,160.911437,312.5037733,dust,ESP_016435_1345_RED.NOMAP.browse-Block-24.jpg,164351345
92,0.0,0.0,-0.000292778,14.97918597,202.1681767,493.1236255,dust,ESP_016435_1345_RED.NOMAP.browse-Block-25.jpg,164351345
93,0.004620552,1.178219427,-0.000371933,16.01952348,143.6019211,174.4339461,dust,ESP_016435_1345_RED.NOMAP.browse-Block-26.jpg,164351345
94,0.0,0.0,-1.53e-05,14.76854897,182.95595169999999,836.0183749,dust,ESP_016435_1345_RED.NOMAP.browse-Block-27.jpg,164351345
95,0.003404617,0.868165823,-0.00021553,20.92934413,140.5876265,700.343968,dust,ESP_016435_1345_RED.NOMAP.browse-Block-28.jpg,164351345
96,0.0,0.0,-0.000427782,17.514248100000003,105.36085459999998,1914.6898039999999,dust,ESP_016435_1345_RED.NOMAP.browse-Block-29.jpg,164351345
97,0.0,0.0,-0.00025177,13.9809646,48.43452454,182.9144084,dust,ESP_016435_1345_RED.NOMAP.browse-Block-3.jpg,164351345
98,0.003158346,0.8053682640000001,-7.62e-05,18.16990663,64.24923018,1046.0151859999999,dust,ESP_016435_1345_RED.NOMAP.browse-Block-30.jpg,164351345
99,0.0,0.0,-0.000275612,9.762997551,58.03643036,91.26895367,dust,ESP_016435_1345_RED.NOMAP.browse-Block-4.jpg,164351345
100,0.0,0.0,-0.000144005,7.301030138,63.70555878,144.16014199999998,dust,ESP_016435_1345_RED.NOMAP.browse-Block-5.jpg,164351345
101,0.0,0.0,0.000283241,5.934946934,58.36208057,216.3405096,dust,ESP_016435_1345_RED.NOMAP.browse-Block-6.jpg,164351345
102,0.0,0.0,9.54e-06,7.097536087000001,43.14804268,295.92555120000003,dust,ESP_016435_1345_RED.NOMAP.browse-Block-7.jpg,164351345
103,0.0019454960000000001,0.496097594,4.77e-06,6.477768898,56.15771579999999,124.29173700000001,dust,ESP_016435_1345_RED.NOMAP.browse-Block-8.jpg,164351345
104,0.0007295610000000001,0.186037485,4.5799999999999995e-05,11.86411285,25.49934292,107.42539359999999,dust,ESP_016435_1345_RED.NOMAP.browse-Block-9.jpg,164351345
105,0.089979172,22.93659255,-0.00016403200000000002,101.5571708,87.50175476,868.1721369999999,dust,ESP_017069_2565_RED.NOMAP.browse-Block-3.jpg,170692565
106,1.089234352,276.5683283,0.000115395,19.665635100000003,191.9403753,312.7133381,dust,ESP_019623_1345_RED.NOMAP.browse-Block-3.jpg,196231345
107,3.7073850630000003,931.6384870999999,4.2e-05,66.63314438,117.95005420000001,2482.520254,dust,ESP_019623_1345_RED.NOMAP.browse-Block-5.jpg,196231345
108,1.612815857,408.6668685,-3.6200000000000006e-05,34.33982086,33.87356472,159.031098,dust,ESP_019623_1345_RED.NOMAP.browse-Block-7.jpg,196231345
109,0.058121680999999994,14.81765058,-0.001277924,19.70400647,125.97035790000001,2543.566785,dust,ESP_019733_2580_RED.NOMAP.browse-Block-1.jpg,197332580
110,0.0,0.0,-0.0005846019999999999,36.92818894,99.94527245,1216.0320769999998,dust,ESP_019733_2580_RED.NOMAP.browse-Block-10.jpg,197332580
111,1.5113900530000002,383.12016370000003,-0.00046112800000000005,52.86407181,136.1316425,1959.87162,dust,ESP_019733_2580_RED.NOMAP.browse-Block-11.jpg,197332580
112,0.002186547,0.557564769,-0.000151486,53.83998187,67.06490758,740.6151514999999,dust,ESP_019733_2580_RED.NOMAP.browse-Block-12.jpg,197332580
113,0.016050339,4.092578767,-0.001073837,39.24909858,172.78913590000002,622.2681899,dust,ESP_019733_2580_RED.NOMAP.browse-Block-2.jpg,197332580
114,0.0,0.0,-0.00012969999999999998,17.47963904,106.26018329999998,777.4450152000001,dust,ESP_019733_2580_RED.NOMAP.browse-Block-3.jpg,197332580
115,0.012888908000000001,3.286505515,-2.2899999999999998e-05,30.05706787,144.20965,471.1741941000001,dust,ESP_019733_2580_RED.NOMAP.browse-Block-4.jpg,197332580
116,0.0,0.0,-0.000511169,6.9548852210000005,98.762784,406.27961739999995,dust,ESP_019733_2580_RED.NOMAP.browse-Block-5.jpg,197332580
117,0.023345947000000002,5.952671519,-0.000352859,9.506742353,108.23563390000001,806.7364784,dust,ESP_019733_2580_RED.NOMAP.browse-Block-6.jpg,197332580
118,0.0,0.0,-4.2e-05,11.97199058,116.48423770000001,780.5368724,dust,ESP_019733_2580_RED.NOMAP.browse-Block-7.jpg,197332580
119,0.0,0.0,-0.000359535,25.6487435,95.83657265,606.3072225,dust,ESP_019733_2580_RED.NOMAP.browse-Block-8.jpg,197332580
120,0.0,0.0,-0.000325203,19.86542977,138.59465500000002,1483.968841,dust,ESP_019733_2580_RED.NOMAP.browse-Block-9.jpg,197332580
121,1.027464867,260.94785690000003,-0.005907059,395.78446710000003,70.41362190000001,548.5694736,dust,ESP_019869_1405_RED.NOMAP.browse-Block-1.jpg,198691405
122,0.024075508,6.13867494,-0.000864029,13.66893694,50.66686916,386.16263399999997,dust,ESP_020064_1320_RED.NOMAP.browse-Block-1.jpg,200641320
123,0.59337616,150.9588254,-0.000170708,38.06943604,106.06635859999999,359.1308619,dust,ESP_020064_1320_RED.NOMAP.browse-Block-10.jpg,200641320
124,0.036478042999999995,9.300570216,3.24e-05,17.09503746,122.5500908,333.74863910000005,dust,ESP_020064_1320_RED.NOMAP.browse-Block-11.jpg,200641320
125,1.5505599980000002,392.9885631,-0.000439644,53.80946235,140.0368166,330.7936475,dust,ESP_020064_1320_RED.NOMAP.browse-Block-12.jpg,200641320
126,0.067849159,17.296932100000003,-0.000200272,13.76496883,151.75079730000002,998.1738713999999,dust,ESP_020064_1320_RED.NOMAP.browse-Block-13.jpg,200641320
127,0.057635307000000004,14.69368154,0.000237465,14.29530996,183.602623,226.96543019999996,dust,ESP_020064_1320_RED.NOMAP.browse-Block-14.jpg,200641320
128,0.014591217,3.720547442,1.91e-05,9.461069107,176.0001392,874.1079674,dust,ESP_020064_1320_RED.NOMAP.browse-Block-15.jpg,200641320
129,0.024561882,6.2626766289999996,-8.49e-05,14.82821559,182.15481090000003,663.8614906,dust,ESP_020064_1320_RED.NOMAP.browse-Block-16.jpg,200641320
130,0.013605183,3.469136545,-0.000261052,10.73159483,167.8407727,417.0525935,dust,ESP_020064_1320_RED.NOMAP.browse-Block-17.jpg,200641320
131,0.043973895,11.21140947,6.96e-05,18.757518100000002,176.75242849999998,959.4313827,dust,ESP_020064_1320_RED.NOMAP.browse-Block-18.jpg,200641320
132,0.005836487,1.488270074,-0.00114727,14.82170641,75.08878231,317.79634839999994,dust,ESP_020064_1320_RED.NOMAP.browse-Block-2.jpg,200641320
133,0.141291618,36.00939936,-7.92e-05,20.73367595,62.31304741,423.56209079999996,dust,ESP_020064_1320_RED.NOMAP.browse-Block-3.jpg,200641320
134,0.0014591220000000002,0.372073906,-0.00048542,16.58973956,94.64359283,100.0898128,dust,ESP_020064_1320_RED.NOMAP.browse-Block-4.jpg,200641320
135,0.092411041,23.55627572,0.00018215200000000001,19.48698899,84.64874172,399.018552,dust,ESP_020064_1320_RED.NOMAP.browse-Block-5.jpg,200641320
136,0.020670891,5.27064987,-0.000291824,15.97084609,105.39257140000001,158.48990680000003,dust,ESP_020064_1320_RED.NOMAP.browse-Block-6.jpg,200641320
137,0.118432045,30.18614532,-6.77e-05,26.20820903,98.66409111,336.8367273,dust,ESP_020064_1320_RED.NOMAP.browse-Block-7.jpg,200641320
138,0.00243187,0.62012081,-7.06e-05,8.897741313,105.4701033,208.7881439,dust,ESP_020064_1320_RED.NOMAP.browse-Block-8.jpg,200641320
139,0.5184745789999999,131.9422017,-0.00034523,42.16943347,79.97991848,243.3424226,dust,ESP_020064_1320_RED.NOMAP.browse-Block-9.jpg,200641320
140,0.213518143,54.40153639,-0.0011682510000000001,112.79467350000002,115.00533770000001,1962.0039760000002,dust,ESP_020147_1265_RED.NOMAP.browse-Block-2.jpg,201471265
141,0.115513802,29.44267596,-0.000983238,82.57819937,98.38918495,923.1114458999999,dust,ESP_020147_1265_RED.NOMAP.browse-Block-4.jpg,201471265
142,0.0,0.0,-0.000660896,38.24833159,83.27169991,1446.132194,dust,ESP_020158_1275_RED.NOMAP.browse-Block-1.jpg,201581275
143,0.0,0.0,-7.44e-05,45.20847892,102.6120367,842.2328625,dust,ESP_020158_1275_RED.NOMAP.browse-Block-2.jpg,201581275
144,0.0,0.0,-0.00026989,40.46730511,141.7898121,645.4786081,dust,ESP_020158_1275_RED.NOMAP.browse-Block-3.jpg,201581275
145,0.0,0.0,-0.000459671,48.04859903,137.3592758,621.5496299,dust,ESP_020158_1275_RED.NOMAP.browse-Block-4.jpg,201581275
146,0.014104843,3.596536054,4.77e-05,73.13488579,172.8978748,954.5659292000001,dust,ESP_020158_1275_RED.NOMAP.browse-Block-5.jpg,201581275
147,0.0,0.0,-0.00012397799999999998,50.02697752,178.1286669,623.4164254,dust,ESP_020158_1275_RED.NOMAP.browse-Block-6.jpg,201581275
148,0.073370808,18.70417275,-3.05e-05,63.45997904,96.53934737,1618.3528,dust,ESP_020158_1275_RED.NOMAP.browse-Block-8.jpg,201581275
149,0.0,0.0,-0.001433372,31.95325932,107.39399909999999,183.1434536,dust,ESP_020428_1255_RED.NOMAP.browse-Block-1.jpg,204281255
150,0.0,0.0,-0.000790777,32.33169335,97.01566502,437.2968449,dust,ESP_020428_1255_RED.NOMAP.browse-Block-10.jpg,204281255
151,0.0,0.0,-0.001823425,30.84148265,85.46446323,801.1913812999999,dust,ESP_020428_1255_RED.NOMAP.browse-Block-2.jpg,204281255
152,0.0,0.0,1.62e-05,36.09660435,116.60291480000001,495.8370057,dust,ESP_020428_1255_RED.NOMAP.browse-Block-3.jpg,204281255
153,0.0,0.0,0.000582695,28.575604100000003,89.30272865,918.2582566,dust,ESP_020428_1255_RED.NOMAP.browse-Block-4.jpg,204281255
154,0.0,0.0,-9.059999999999999e-05,34.54419994,79.93098354,1049.73375,dust,ESP_020428_1255_RED.NOMAP.browse-Block-5.jpg,204281255
155,0.0,0.0,-0.000551224,34.67410439,126.80083559999998,1455.5508630000002,dust,ESP_020428_1255_RED.NOMAP.browse-Block-6.jpg,204281255
156,0.0,0.0,8.68e-05,28.21437549,105.8887844,529.0338061000001,dust,ESP_020428_1255_RED.NOMAP.browse-Block-7.jpg,204281255
157,0.0,0.0,-0.0016072789999999999,36.33716681,137.7192759,1569.156731,dust,ESP_020428_1255_RED.NOMAP.browse-Block-9.jpg,204281255
158,0.0,0.0,0.000166893,8.814608546,47.97176933,466.07462910000004,dust,ESP_020441_1280_RED.NOMAP.browse-Block-1.jpg,204411280
159,0.0,0.0,-0.001759529,9.162288431,103.434535,650.6104318,dust,ESP_020441_1280_RED.NOMAP.browse-Block-2.jpg,204411280
160,0.0,0.0,0.000161171,8.38197038,89.41049576,391.4997881,dust,ESP_020441_1280_RED.NOMAP.browse-Block-3.jpg,204411280
161,0.0,0.0,-0.0006246569999999999,8.500599471000001,93.53720665,596.3757862000001,dust,ESP_020441_1280_RED.NOMAP.browse-Block-4.jpg,204411280
162,0.0,0.0,-0.000466347,8.233961842000001,173.5696478,1134.089262,dust,ESP_020441_1280_RED.NOMAP.browse-Block-5.jpg,204411280
163,0.0,0.0,0.000282288,8.631927411,128.9624777,740.1869761,dust,ESP_020441_1280_RED.NOMAP.browse-Block-6.jpg,204411280
164,0.0,0.0,-0.001010861,9.21878423,202.1422809,503.4142131,dust,ESP_020441_1280_RED.NOMAP.browse-Block-7.jpg,204411280
165,0.0,0.0,0.0006993139999999999,11.3133989,197.6757374,593.4142477999999,dust,ESP_020441_1280_RED.NOMAP.browse-Block-8.jpg,204411280
166,0.0,0.0,0.00037956199999999995,4.381742333,180.905695,543.0288969,dust,ESP_021627_2270_RED.NOMAP.browse-Block-10.jpg,216272270
167,0.0,0.0,0.00019168900000000001,3.71900078,147.2111406,285.1856376,dust,ESP_021627_2270_RED.NOMAP.browse-Block-11.jpg,216272270
168,0.0,0.0,-0.000235558,3.434245054,119.4956179,1444.2191890000001,dust,ESP_021627_2270_RED.NOMAP.browse-Block-12.jpg,216272270
169,0.0,0.0,-0.000152588,3.4843597180000003,114.2997189,484.0523119,dust,ESP_021627_2270_RED.NOMAP.browse-Block-13.jpg,216272270
170,0.0,0.0,-0.00010585799999999999,3.1983442189999995,84.35121918,120.1626673,dust,ESP_021627_2270_RED.NOMAP.browse-Block-14.jpg,216272270
171,0.0,0.0,0.00016021700000000001,3.504505132,150.3786268,1888.731471,dust,ESP_021627_2270_RED.NOMAP.browse-Block-5.jpg,216272270
172,0.0,0.0,9.54e-07,3.490609169,123.8232365,1406.791158,dust,ESP_021627_2270_RED.NOMAP.browse-Block-6.jpg,216272270
173,0.0,0.0,-5.05e-05,3.7779016469999998,186.3977509,487.5976155,dust,ESP_021627_2270_RED.NOMAP.browse-Block-7.jpg,216272270
174,0.0,0.0,-0.000115395,4.285130487,181.2516804,322.40406989999997,dust,ESP_021627_2270_RED.NOMAP.browse-Block-8.jpg,216272270
175,0.0,0.0,-0.000542641,3.665503207,148.8523827,414.02084410000003,dust,ESP_021627_2270_RED.NOMAP.browse-Block-9.jpg,216272270
176,0.0,0.0,-0.001961708,4.37739655,50.78723145,378.93740510000003,dust,ESP_023094_2110_RED.NOMAP.browse-Block-1.jpg,230942110
177,0.0,0.0,-0.002988815,5.029705651,96.17872524,969.0549342,dust,ESP_023094_2110_RED.NOMAP.browse-Block-2.jpg,230942110
178,0.0,0.0,-5.629999999999999e-05,4.212300297,109.2679148,1960.4786969999998,dust,ESP_023094_2110_RED.NOMAP.browse-Block-3.jpg,230942110
